nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y,targetPose
0.496476598,0.56455516,0.510949764,0.563292099,0.486979718,0.564030708,0.521191496,0.560017712,0.473106915,0.558039869,0.530817957,0.560893561,0.428790223,0.559571003,0.602587522,0.606307688,0.373804256,0.593795991,0.643559769,0.562426932,0.343895596,0.562269338,0.496582777,0.587240024,0.4137611,0.585985559,0.518979291,0.637037714,0.236004351,0.632411815,0.528711899,0.768192869,0.267762557,0.741190857,correctDown
0.52764539,0.556349522,0.536526298,0.553891921,0.523246117,0.550807273,0.534198253,0.555600176,0.505067048,0.552011625,0.53305605,0.561672101,0.430876153,0.558250278,0.602874324,0.605504503,0.369519459,0.592438348,0.643303458,0.56355678,0.344021038,0.562166683,0.488398724,0.588215758,0.412009249,0.58587473,0.52133962,0.640273194,0.236036018,0.632468574,0.52878351,0.769086874,0.268916441,0.741461106,correctDown
0.509835971,0.566352839,0.536788383,0.564846208,0.508039478,0.56361199,0.536214512,0.558387269,0.492867714,0.545967678,0.537360475,0.562175843,0.434167393,0.558696574,0.601550088,0.604763814,0.366136674,0.590870264,0.64090263,0.563083333,0.339382649,0.561735558,0.493760134,0.592522103,0.412926836,0.587658571,0.51701592,0.640277265,0.236762959,0.632602624,0.528843947,0.768571221,0.267248087,0.741378443,correctDown
0.499208049,0.566472387,0.52731737,0.560609262,0.495681203,0.564608728,0.529654892,0.560436966,0.47817931,0.556984286,0.532439062,0.561175193,0.434049613,0.558658204,0.602466918,0.605830244,0.381529226,0.590373088,0.642560192,0.562588053,0.346703425,0.56415579,0.494934699,0.586923756,0.414778483,0.582268921,0.519240513,0.639052471,0.236188057,0.632160649,0.529148525,0.768687387,0.266867193,0.741465402,correctDown
0.482731411,0.56445746,0.50668319,0.549080716,0.472553191,0.558122545,0.521458334,0.55394363,0.47032249,0.549166219,0.535564743,0.563765985,0.42636839,0.558216685,0.602327155,0.604611523,0.363558404,0.591474951,0.641814301,0.567312404,0.345759496,0.555563054,0.494110066,0.593153327,0.412576761,0.588554261,0.52157709,0.645632615,0.237905332,0.632803186,0.528337735,0.768875677,0.26781094,0.74172728,correctDown
0.503674324,0.57828699,0.52703244,0.565567733,0.497342452,0.566710938,0.529127644,0.560326721,0.481403562,0.558715515,0.533577606,0.560405512,0.433730695,0.554388245,0.602277059,0.606386714,0.37352393,0.591893434,0.644125002,0.563057365,0.351955141,0.562010108,0.497328176,0.583961942,0.414074154,0.5813783,0.517459873,0.638550073,0.236337892,0.631494234,0.528807935,0.769239724,0.265874463,0.742513239,correctDown
0.511852137,0.558574742,0.525340777,0.557790068,0.508703933,0.55657296,0.529228316,0.561865599,0.495046774,0.557244891,0.537431908,0.564689953,0.437281825,0.559858661,0.605363628,0.606261154,0.364773447,0.598692618,0.644964973,0.562951624,0.340342413,0.559751151,0.491624096,0.586072067,0.413814614,0.58241239,0.520690787,0.641783548,0.236217513,0.632528331,0.528635558,0.767574382,0.266093077,0.7411262,correctDown
0.521679754,0.557716488,0.534265348,0.554555194,0.519379432,0.55416777,0.533866676,0.558402091,0.503949332,0.554514606,0.537482478,0.563374275,0.43611175,0.556526885,0.604176344,0.606355278,0.374076506,0.593657763,0.64398425,0.56328604,0.339893239,0.559644554,0.491122402,0.586561511,0.411189502,0.582626132,0.521698886,0.645239271,0.234934385,0.632594587,0.528605107,0.768036221,0.265915023,0.741199456,correctDown
0.500848424,0.547872672,0.51605469,0.545828929,0.492676101,0.543914281,0.525472019,0.554761634,0.478316686,0.549296435,0.53587091,0.562546831,0.432543766,0.556688759,0.605026349,0.604869902,0.358533894,0.594286959,0.644447933,0.562616636,0.334068199,0.557999831,0.490778877,0.58646166,0.4117356,0.583841578,0.520349737,0.642198129,0.235114496,0.63251942,0.529010154,0.767759984,0.270601207,0.741511568,correctDown
0.509444186,0.564524911,0.529114357,0.558189789,0.505394898,0.557646963,0.528331554,0.556963509,0.48318012,0.552013145,0.539719808,0.559983746,0.432675779,0.555235364,0.605050821,0.604777178,0.353273829,0.595688479,0.642045145,0.56413095,0.33158782,0.557944945,0.494803292,0.585472318,0.411482211,0.583454808,0.521673514,0.643879434,0.234072888,0.632574228,0.529244528,0.767670836,0.270506758,0.741229395,correctDown
0.525834788,0.554919166,0.538114503,0.553040448,0.521928622,0.551745245,0.534435461,0.556325719,0.505049387,0.551108714,0.53785575,0.562211559,0.440497877,0.556020903,0.604473138,0.606039239,0.370326346,0.592930689,0.642415667,0.564339278,0.338711753,0.558272919,0.490962634,0.587813378,0.412149429,0.584019049,0.521216397,0.643172991,0.234667625,0.632211628,0.528784703,0.768495698,0.266750089,0.740931077,correctDown
0.492164799,0.550459681,0.50818116,0.548244912,0.484559389,0.551185895,0.520783078,0.55619474,0.471080152,0.551221289,0.533767339,0.560144145,0.424572643,0.556267917,0.60331245,0.606086943,0.365348197,0.59309789,0.643795168,0.563810627,0.340865593,0.562465308,0.492085753,0.58571476,0.412331855,0.583667459,0.51977536,0.64029514,0.234697307,0.63213785,0.529247107,0.76826667,0.266660608,0.741006658,correctDown
0.51466869,0.557432637,0.530172861,0.556414207,0.509102347,0.550352268,0.533070104,0.559849455,0.491351837,0.553827867,0.534947313,0.562317723,0.434940683,0.556952054,0.604383646,0.605388286,0.363806749,0.593265367,0.642678545,0.564423963,0.339539062,0.562602177,0.492443595,0.58606152,0.413180112,0.582926315,0.520779344,0.641864153,0.234766779,0.632180515,0.529092888,0.769018677,0.269196031,0.741436657,correctDown
0.515796243,0.555165792,0.530727933,0.553418952,0.510007097,0.549583658,0.532527348,0.555874086,0.495404957,0.549879247,0.535576706,0.562260264,0.434487519,0.554986244,0.602426382,0.604986524,0.37184151,0.592135413,0.64310918,0.564672544,0.337978732,0.560063432,0.491923109,0.587596756,0.411745871,0.583781765,0.520856445,0.64356135,0.234855763,0.632725122,0.528186757,0.768458817,0.267724039,0.741693388,correctDown
0.506701751,0.551082704,0.522264058,0.552473085,0.503137675,0.54916458,0.527069056,0.556071394,0.482751714,0.550532787,0.534969698,0.561479005,0.430401687,0.556597562,0.603433422,0.606089163,0.362967809,0.592304523,0.643296269,0.564782188,0.339479608,0.562735936,0.491784356,0.58650574,0.41226472,0.583835877,0.519506032,0.640850461,0.234516173,0.63229896,0.528376222,0.768388425,0.269379715,0.74088915,correctDown
0.501854892,0.548953102,0.512445175,0.547600507,0.493925874,0.547693539,0.524909523,0.556266578,0.476918445,0.551037004,0.536060923,0.560863914,0.432255045,0.55647919,0.605081051,0.605407367,0.363652839,0.592979648,0.643438003,0.565498479,0.341019702,0.562618568,0.494723541,0.586152706,0.414045402,0.583600625,0.519931116,0.6419478,0.234209539,0.632141148,0.528597205,0.768621678,0.269815296,0.741079134,correctDown
0.51359283,0.547173981,0.528439013,0.545798348,0.51077108,0.545118491,0.530802766,0.550900167,0.497418062,0.547162578,0.538814491,0.560258296,0.43442974,0.555090457,0.604621993,0.604525568,0.364620461,0.595606576,0.642849842,0.565723151,0.340558321,0.559905947,0.494407755,0.588427834,0.412789416,0.584975751,0.519906558,0.643177081,0.235078069,0.632444704,0.528359414,0.769126703,0.266271763,0.74113498,correctDown
0.517269126,0.547353442,0.527818735,0.545950641,0.513814133,0.543589634,0.530108881,0.551605659,0.50116928,0.547246896,0.538917795,0.561702546,0.436240811,0.557119531,0.605831951,0.604478298,0.372320947,0.59261165,0.644606867,0.56402143,0.34122344,0.559568625,0.492899022,0.58967761,0.413868944,0.585066433,0.519767816,0.642277196,0.234862309,0.632377033,0.528512469,0.76847342,0.267167644,0.741370777,correctDown
0.530690261,0.559323757,0.541918869,0.55418373,0.531431154,0.554297165,0.53668,0.554209542,0.516240463,0.550982423,0.537350476,0.56299931,0.435864189,0.557965897,0.604713894,0.604982696,0.366596308,0.591062106,0.644238092,0.563635525,0.339147528,0.559250444,0.49237528,0.593767477,0.412646411,0.587249044,0.519440354,0.642134445,0.236082474,0.632596865,0.528631137,0.768934347,0.266708851,0.740762361,correctDown
0.508758112,0.575442701,0.522196504,0.570805776,0.503475642,0.566931739,0.528048417,0.567497867,0.488060609,0.565044349,0.537921794,0.563706714,0.434982264,0.561773448,0.606621091,0.606841084,0.373136252,0.593611686,0.64454359,0.562661667,0.344519204,0.563188235,0.49487721,0.589529786,0.415278628,0.58320228,0.517899977,0.638463713,0.234095926,0.632199626,0.529562603,0.768948314,0.266862717,0.741079022,correctDown
0.530326144,0.551959763,0.539336275,0.549849549,0.527830124,0.54862362,0.532249256,0.553605733,0.509307563,0.549223596,0.535968724,0.562280555,0.432846714,0.55702887,0.604837947,0.606372082,0.362679647,0.594068441,0.643834302,0.56421082,0.341051431,0.56192831,0.490130554,0.590436632,0.411894358,0.585480857,0.519381147,0.640621988,0.234346585,0.632248942,0.529182097,0.769093333,0.266396725,0.740858856,correctDown
0.498928751,0.555956976,0.517398632,0.548005435,0.495670524,0.550455082,0.525445552,0.553357717,0.479450993,0.54670755,0.534377789,0.562361593,0.426062827,0.560889503,0.601424293,0.60665537,0.351503581,0.595564536,0.642379865,0.564411838,0.33065845,0.560270625,0.491253894,0.593655242,0.411634989,0.58789937,0.517656605,0.639055909,0.235902754,0.631757593,0.528923657,0.76813218,0.265961598,0.741125751,correctDown
0.496566414,0.565058125,0.514539575,0.558041037,0.491546063,0.562876022,0.517052573,0.555476404,0.474628784,0.556725936,0.53217697,0.558681265,0.424706688,0.555904197,0.603219962,0.607260172,0.369830035,0.595098478,0.642472694,0.563579039,0.343394298,0.56142754,0.501832137,0.590203386,0.416496858,0.584751812,0.51878155,0.638586477,0.234873974,0.632283775,0.528906985,0.768160234,0.266466447,0.741414103,correctDown
0.518908417,0.550980594,0.530716284,0.549162732,0.513880536,0.547939873,0.528290483,0.554512598,0.493743634,0.549507518,0.534710473,0.563031072,0.426880294,0.556825369,0.605498991,0.606330473,0.346647321,0.596095121,0.643148242,0.564004786,0.335706013,0.560427511,0.489293713,0.590559388,0.412300609,0.58502994,0.521661893,0.639077465,0.235748587,0.631809618,0.530178928,0.768205543,0.267992454,0.741205715,correctDown
0.49456919,0.557531355,0.515149342,0.551914623,0.487084691,0.555642336,0.523275052,0.554258209,0.475028504,0.546880981,0.533725691,0.562944559,0.424766893,0.561292358,0.601785051,0.605117101,0.345481327,0.597502512,0.641893462,0.56460412,0.330967256,0.560270138,0.491359333,0.59326778,0.412240438,0.587936616,0.517366934,0.639214766,0.23691394,0.632027532,0.529322611,0.768041372,0.267728741,0.74106509,correctDown
0.498868828,0.563574777,0.517345781,0.558111819,0.494633878,0.561806935,0.522313869,0.556992881,0.481304244,0.556694865,0.533198422,0.560220772,0.424334793,0.555912212,0.606871483,0.606382865,0.378107197,0.590882059,0.642758895,0.564121682,0.343568245,0.562146173,0.494155569,0.589708989,0.414422453,0.584440397,0.51946061,0.63962963,0.234706299,0.632137008,0.528851559,0.767891418,0.266700253,0.741394611,correctDown
0.53075069,0.562592949,0.542529823,0.557137937,0.530109744,0.557690455,0.536139279,0.557076648,0.508686603,0.553736397,0.536354699,0.562473803,0.431604578,0.557647043,0.605825399,0.605704838,0.369868539,0.591668684,0.644670271,0.563440515,0.343996402,0.561092166,0.487278175,0.588886319,0.411602938,0.58508738,0.518270792,0.640147764,0.23516225,0.63277048,0.528789022,0.769112004,0.267927654,0.741353032,correctDown
0.507326429,0.567141715,0.530299128,0.560496574,0.504915254,0.563875677,0.533947985,0.558571899,0.487844797,0.548688117,0.538432071,0.562418702,0.433659391,0.559609936,0.602326802,0.605142466,0.368511207,0.591181685,0.642975136,0.564976011,0.33925718,0.562456323,0.493444673,0.592733535,0.41280732,0.587845415,0.518056051,0.641254568,0.235708506,0.632727251,0.52938698,0.770047931,0.267570803,0.742054274,correctDown
0.50665437,0.564539817,0.527424312,0.554833661,0.498751755,0.562661254,0.526767478,0.555797701,0.477543701,0.551191813,0.531131222,0.560583343,0.42680196,0.559654602,0.602155003,0.607040801,0.360496938,0.594045945,0.643027778,0.564351825,0.335481263,0.561847007,0.49365696,0.585363828,0.413298636,0.583742865,0.5201795,0.640308901,0.235981587,0.632482665,0.52876416,0.768951689,0.267133325,0.741197868,correctDown
0.519228445,0.556271429,0.533026741,0.552073637,0.51511107,0.548020618,0.533202288,0.553587936,0.49985506,0.547664627,0.532530671,0.562270901,0.433409094,0.555394716,0.603249659,0.605498946,0.361349422,0.59464987,0.642262824,0.568172055,0.336942114,0.559503188,0.487705612,0.591388866,0.41086838,0.584826719,0.520260632,0.642401691,0.236128434,0.632449201,0.528583342,0.768550146,0.267602153,0.741192279,correctDown
0.489207909,0.559431758,0.512944374,0.552501021,0.480433973,0.556751079,0.522256621,0.552452716,0.465391066,0.543826646,0.531327955,0.56022679,0.422659861,0.559206779,0.602529097,0.604882895,0.35032004,0.59777813,0.640930032,0.566388349,0.33489751,0.561256745,0.490766525,0.592849337,0.408609309,0.587363735,0.518202065,0.640623762,0.236679329,0.632231775,0.529079802,0.769486923,0.266748864,0.741304155,correctDown
0.508313429,0.570709016,0.527037569,0.562878293,0.503083672,0.563804905,0.531237617,0.556447489,0.486752488,0.553474596,0.532294558,0.560778056,0.43322358,0.560952357,0.601180185,0.607052206,0.357467295,0.595465778,0.640722,0.5666861,0.333770217,0.559841718,0.490964868,0.5900972,0.408369241,0.587883208,0.51799351,0.638856885,0.235817972,0.632565087,0.529464591,0.76956719,0.266873798,0.741691614,correctDown
0.512937811,0.569564983,0.530608954,0.562527352,0.507490193,0.562701026,0.532553749,0.556576593,0.492793747,0.552092635,0.530765156,0.559004119,0.432850396,0.558037398,0.600345687,0.606901851,0.357228961,0.595075341,0.641385556,0.564847397,0.332982948,0.560987803,0.490687931,0.587976393,0.407522609,0.583954517,0.516940344,0.638284365,0.23528914,0.632031537,0.529555802,0.769619014,0.266020925,0.741710982,correctDown
0.513863202,0.558664999,0.529882547,0.554215863,0.512571818,0.550425505,0.531042588,0.55597058,0.494504505,0.548594904,0.535240552,0.561101925,0.434538464,0.555993592,0.60157046,0.605216386,0.371842753,0.588832624,0.641341049,0.564567771,0.335892018,0.558629735,0.490807427,0.58680691,0.410118071,0.58436304,0.516009077,0.640179707,0.235243993,0.631583587,0.530119425,0.769693853,0.268739495,0.741876936,correctDown
0.489619879,0.548476258,0.505886722,0.546013927,0.483661262,0.546432166,0.520588423,0.551775127,0.473874239,0.547787761,0.534402708,0.561134763,0.424750262,0.556176632,0.602793048,0.605021073,0.362439289,0.592730872,0.643709227,0.566306035,0.338384484,0.559629022,0.489631193,0.587243099,0.411642673,0.584992815,0.516583602,0.640193403,0.235169011,0.631914851,0.529729108,0.768997401,0.269466133,0.742229858,correctDown
0.512571817,0.553268083,0.527518537,0.552302121,0.506513454,0.549073838,0.530678288,0.554961494,0.491250189,0.55050197,0.53614606,0.561098139,0.43450175,0.556562531,0.601180213,0.605270863,0.364743757,0.592957884,0.644389412,0.565526987,0.337103564,0.561395483,0.48972708,0.58669923,0.411610659,0.584260618,0.518890078,0.640811572,0.235321164,0.631295154,0.529529618,0.768479771,0.27001538,0.741829393,correctDown
0.502944987,0.560985898,0.520420856,0.553098458,0.498497201,0.554758964,0.526177073,0.556119885,0.479746636,0.55156718,0.53518627,0.561050512,0.432412003,0.556620644,0.601846536,0.605236509,0.357101913,0.594971756,0.643044178,0.565366713,0.350855517,0.564658121,0.489646039,0.58601089,0.411331731,0.58374942,0.519858893,0.64088364,0.235261702,0.630797741,0.529117932,0.768322781,0.270131713,0.741825092,correctDown
0.518333277,0.56013216,0.532402654,0.557827447,0.514113341,0.555260313,0.530846029,0.557793908,0.49214807,0.55278919,0.539435362,0.560611529,0.435701083,0.551514688,0.603199104,0.605681249,0.371923014,0.592860883,0.64251661,0.564798008,0.335246901,0.562098259,0.4929289,0.587107606,0.411547059,0.583547362,0.518515436,0.641626165,0.234490543,0.630729162,0.528351054,0.767689179,0.270981319,0.741206112,correctDown
0.511454444,0.564311025,0.530537045,0.55955419,0.502459539,0.558128703,0.524576726,0.558471496,0.478515949,0.553971592,0.533978811,0.560623128,0.427058788,0.554075125,0.604679591,0.605342276,0.368872638,0.592754132,0.643280265,0.564932224,0.338230419,0.561651187,0.493836101,0.586318983,0.411425417,0.583900558,0.519477088,0.641017604,0.234586997,0.630641718,0.528079687,0.767853138,0.266620433,0.740751701,correctDown
0.508416337,0.55270389,0.523645197,0.554097553,0.503337777,0.551564408,0.525414752,0.557355145,0.479587364,0.552612612,0.533873467,0.561335022,0.431089701,0.55646307,0.604621768,0.605354173,0.365688835,0.593780982,0.644240813,0.565129259,0.338825223,0.561349309,0.493398835,0.586824714,0.412593251,0.583955894,0.519996472,0.641555692,0.235234696,0.631386226,0.527968851,0.768607936,0.265958448,0.740747673,correctDown
0.517644976,0.553396663,0.532116536,0.55242207,0.510986304,0.548582918,0.533423891,0.554288403,0.487613699,0.54831633,0.535565588,0.560550206,0.43151538,0.552412136,0.604598221,0.605699381,0.374801687,0.592226488,0.645122236,0.565610149,0.340443183,0.561172327,0.491431235,0.587310227,0.410875825,0.584053503,0.520153432,0.641245852,0.235341946,0.631913619,0.528077137,0.767950078,0.265879522,0.740862747,correctDown
0.528581482,0.560172577,0.541762801,0.558299136,0.526497644,0.555653092,0.534277379,0.555731361,0.502921062,0.550931585,0.537666112,0.55878543,0.434371068,0.554466382,0.603471305,0.605415915,0.368183353,0.591838494,0.643851101,0.564890484,0.332419961,0.559137736,0.490520028,0.585995097,0.409705277,0.583328801,0.518961575,0.64087803,0.23533784,0.631359282,0.528790702,0.767680695,0.268644859,0.740872458,correctDown
0.521686875,0.559547271,0.537589204,0.556194376,0.518006474,0.555691515,0.533479076,0.557375431,0.496617327,0.552182858,0.538444673,0.560684949,0.43581316,0.554751294,0.603290711,0.605223703,0.372437049,0.591470061,0.644124081,0.562164305,0.334555748,0.560547635,0.490398831,0.586189419,0.408982265,0.582561347,0.517957878,0.640416353,0.235220013,0.631266163,0.527220591,0.766988491,0.26886515,0.74145571,correctDown
0.502732272,0.561373719,0.519415055,0.556972021,0.497767944,0.556010313,0.526115038,0.557250509,0.48125417,0.551638235,0.537924357,0.561562356,0.43304318,0.555892885,0.603554776,0.604557505,0.365896232,0.591337494,0.644375165,0.561078493,0.333769757,0.561199253,0.491271471,0.585793574,0.411246008,0.582362252,0.518134659,0.640900701,0.235909521,0.631276751,0.528304246,0.766668189,0.269813522,0.740854052,correctDown
0.516320923,0.559442746,0.52951079,0.561350414,0.512965707,0.558077384,0.532022572,0.559494458,0.492161477,0.554379686,0.536860915,0.561513941,0.433884452,0.556088217,0.604193191,0.60485094,0.376086263,0.59100266,0.644303961,0.560634114,0.337030219,0.560760796,0.490622428,0.588735156,0.411541244,0.582271085,0.517552004,0.639927121,0.235348824,0.631631515,0.528080916,0.766281672,0.271186209,0.740865098,correctDown
0.526617762,0.560848115,0.539705625,0.559579444,0.524797506,0.557118443,0.533578869,0.557014716,0.502060415,0.552485355,0.538716867,0.559423842,0.43309806,0.554917835,0.602903528,0.605038559,0.372422179,0.591357015,0.642462757,0.563040906,0.335833478,0.55870902,0.491326833,0.586245125,0.407180062,0.582417898,0.517887763,0.639794243,0.235608287,0.631529873,0.528078254,0.766098959,0.26714891,0.741408468,correctDown
0.516233893,0.558538294,0.531360988,0.557955605,0.511677456,0.550889525,0.533042141,0.557958303,0.493948574,0.552203959,0.539215666,0.561601291,0.434930984,0.554843625,0.603316229,0.605607906,0.371694234,0.589116207,0.642610828,0.562069559,0.333832698,0.560836665,0.490107967,0.586449695,0.409596163,0.582579287,0.518005214,0.640907317,0.234554827,0.631679786,0.527244534,0.76668489,0.26912509,0.740645695,correctDown
0.521908528,0.559409075,0.538554537,0.557776249,0.517413927,0.54854842,0.535516559,0.555589268,0.498139807,0.546233429,0.537681842,0.560934288,0.441761146,0.551941517,0.602409912,0.60467486,0.371115122,0.590761766,0.640866777,0.561680726,0.337932334,0.560765099,0.491957747,0.589846821,0.410723651,0.583338211,0.518390436,0.640776919,0.235799168,0.63166832,0.52797779,0.767548384,0.270880946,0.741066729,correctDown
0.529457164,0.560085429,0.541782916,0.555350776,0.528481782,0.55399305,0.537499152,0.555436316,0.508994316,0.547845956,0.53669661,0.562357388,0.437064037,0.554595841,0.602500186,0.605329165,0.369949929,0.590140607,0.641786248,0.562760084,0.339450853,0.561789312,0.489589892,0.591505523,0.409989205,0.584869499,0.51853045,0.641525528,0.235898517,0.632702346,0.52776729,0.76745455,0.266110483,0.740947836,correctDown
0.536717981,0.569731906,0.551372919,0.565754886,0.53953895,0.562566759,0.5405179,0.555043573,0.515639121,0.547911339,0.536972691,0.562132062,0.431630762,0.559043174,0.603452884,0.605779393,0.364403641,0.592040247,0.641693855,0.566060757,0.334053788,0.560302777,0.485330181,0.589760058,0.405795672,0.587709616,0.518520531,0.642149757,0.236316865,0.632718442,0.528286865,0.769468249,0.267715509,0.742041063,correctDown
0.485188633,0.582148753,0.51339978,0.573465906,0.462135434,0.572389971,0.526745617,0.577372644,0.417377591,0.572392654,0.586200535,0.590376463,0.362093687,0.595419552,0.698768735,0.666354794,0.232883185,0.688277025,0.718049705,0.593284279,0.209589899,0.603608973,0.540812314,0.634147801,0.391226649,0.638402823,0.717003047,0.707173355,0.24447003,0.717798021,0.733941495,0.776502188,0.268274575,0.78202375,correctDown
0.47569175,0.577365936,0.488081452,0.571368563,0.457235581,0.572480762,0.5060075,0.578830472,0.429971053,0.585241752,0.564382564,0.599734098,0.361906187,0.608759534,0.694625807,0.679902815,0.229990679,0.686306271,0.717028275,0.592515878,0.209950434,0.602694715,0.550913201,0.639769807,0.391298682,0.646436334,0.713704015,0.711819441,0.236643053,0.717663293,0.697037692,0.804677408,0.281146551,0.74653595,correctDown
0.477059023,0.578424325,0.490629245,0.572640198,0.458917721,0.57295953,0.509004314,0.58128884,0.433342985,0.585771296,0.56672217,0.602640801,0.365308035,0.610365572,0.698081938,0.681799495,0.229494614,0.684399268,0.717286027,0.596495717,0.209671285,0.602896148,0.549015622,0.640284695,0.385129253,0.644964051,0.717085532,0.709940892,0.239205154,0.718322866,0.712182023,0.814595998,0.241051829,0.812479359,correctDown
0.4849889,0.586476581,0.501587348,0.572394551,0.470540061,0.574040192,0.523064695,0.573289953,0.444073047,0.577729444,0.561842724,0.601424796,0.385587755,0.608330964,0.693280492,0.687677043,0.227860306,0.684530964,0.716336878,0.596728163,0.3646419,0.590348491,0.536910838,0.64064029,0.392406639,0.647206948,0.713347139,0.711033531,0.246780261,0.719121438,0.721797469,0.837401928,0.249608672,0.838872688,correctDown
0.478524612,0.581250961,0.493511986,0.571492487,0.462019224,0.574756555,0.513577422,0.578395847,0.430595602,0.58268233,0.568854178,0.596158696,0.366813034,0.607273093,0.693511138,0.682889383,0.227171286,0.683717229,0.71689354,0.59626832,0.205679068,0.604823244,0.543097661,0.639488122,0.39333613,0.643462653,0.715487485,0.709045383,0.246762787,0.720358802,0.720413019,0.86833799,0.249281834,0.870111833,correctDown
0.453291944,0.58971874,0.474499177,0.575727885,0.42987288,0.578233667,0.505949085,0.581413695,0.410405033,0.584070365,0.576866019,0.597432985,0.368228612,0.603163842,0.69514239,0.685918574,0.226889912,0.683403265,0.715546482,0.596872639,0.206924552,0.605517119,0.548068755,0.641805099,0.389494687,0.644177642,0.722119601,0.711814739,0.249546895,0.723194714,0.719590092,0.898857121,0.257418265,0.903599909,correctDown
0.44938934,0.579537686,0.469818756,0.570316176,0.424810855,0.571559741,0.490404349,0.574612731,0.397228746,0.574577959,0.566797167,0.600336418,0.358650231,0.604846145,0.698336067,0.669161496,0.229095239,0.685879107,0.711253328,0.597403581,0.212399292,0.604358725,0.540783256,0.64384583,0.393565919,0.647616672,0.721505844,0.71223471,0.245632839,0.724051019,0.713141613,0.900921508,0.259347013,0.907512272,correctDown
0.438213565,0.581600346,0.4563787,0.572169825,0.414384474,0.57388926,0.483271675,0.575891562,0.39148592,0.574750983,0.560621204,0.599373241,0.354632134,0.605885851,0.704437316,0.67144581,0.231244922,0.689020585,0.711602265,0.59607548,0.210837951,0.60190375,0.539940851,0.645430254,0.394014476,0.65059376,0.720024154,0.712680048,0.245866667,0.723649459,0.711622928,0.904257897,0.258440237,0.907550605,correctDown
0.468288392,0.583829153,0.488848557,0.576610963,0.445316909,0.576752777,0.504160705,0.578555597,0.41186504,0.57822689,0.573429465,0.601703611,0.365792715,0.606069404,0.704366572,0.673638967,0.228788567,0.686913853,0.712940968,0.594719339,0.213524927,0.602711022,0.540693887,0.64736157,0.394914645,0.650341617,0.721738256,0.713495957,0.246267319,0.725062273,0.710882885,0.903188236,0.257441285,0.908219185,correctDown
0.447556155,0.594448278,0.471931081,0.584389056,0.423523486,0.584771256,0.493904959,0.585295966,0.400277491,0.583378683,0.570548844,0.602329926,0.36087313,0.605942986,0.702820549,0.676608959,0.228364783,0.685844182,0.712553326,0.59468693,0.213159226,0.602562213,0.543399564,0.644885518,0.394754556,0.649627821,0.720727939,0.714005355,0.243057676,0.72669536,0.711581346,0.902142015,0.25768442,0.909465915,correctDown
0.450268501,0.579193156,0.469270619,0.563942396,0.421755291,0.565255793,0.488179195,0.569259989,0.400705505,0.569297049,0.564253632,0.596244526,0.353882175,0.602387716,0.702094759,0.673601658,0.229120295,0.685445807,0.712327985,0.592681146,0.213068524,0.603243092,0.54091878,0.645645034,0.394296924,0.649641647,0.718374321,0.713868061,0.243646853,0.725709632,0.71138999,0.902577112,0.257575244,0.909733673,correctDown
0.462092209,0.589528421,0.480852142,0.575308555,0.440024174,0.578988814,0.497722833,0.575757077,0.407306132,0.576710584,0.565289637,0.596205974,0.359722321,0.603103199,0.702080382,0.674101776,0.231097582,0.68579946,0.716790755,0.592376371,0.213700429,0.605568362,0.54111357,0.646676753,0.396191472,0.651866101,0.719545991,0.713507351,0.245545725,0.725466411,0.711224848,0.90213155,0.258675243,0.909621106,correctDown
0.469209285,0.592328581,0.494443238,0.578479104,0.451063856,0.581854041,0.506414898,0.577379077,0.41629501,0.579563537,0.570676196,0.596540645,0.368450986,0.603526305,0.702186998,0.675534869,0.231585399,0.687329397,0.713687573,0.593589154,0.213675032,0.605003148,0.542719389,0.646614875,0.397119779,0.651132557,0.721083484,0.71364948,0.243260751,0.726832772,0.711688999,0.902150575,0.258396714,0.910171021,correctDown
0.469576198,0.583932973,0.491474425,0.57357918,0.446739776,0.574231273,0.506274291,0.576462589,0.415829039,0.577683539,0.577096309,0.599790733,0.367958341,0.604236594,0.707394896,0.675775688,0.22978465,0.687468975,0.714677677,0.59274468,0.213047201,0.604923901,0.544711101,0.648804391,0.396880076,0.650290069,0.720195885,0.713881016,0.242910238,0.726594358,0.71104307,0.902505983,0.258490282,0.910530216,correctDown
0.46888054,0.59001255,0.492119667,0.577402905,0.446282897,0.576687476,0.508698705,0.577214334,0.421506789,0.575082581,0.580379699,0.598062811,0.369449316,0.599562919,0.706223075,0.677710029,0.230939163,0.689799281,0.713936576,0.594096265,0.213104536,0.60385942,0.545278881,0.64667405,0.396779569,0.648970868,0.722388791,0.714033722,0.242511965,0.72635784,0.710907551,0.903724446,0.258891259,0.91111951,correctDown
